Tarih,Sembol,Fiyat,Gunluk %,Hacim 1g,Rejim G,Rejim H,Rejim A,Cakisma,ATR %
2026-07-24,SONME,129.3,4.611650485436907,28698.0,0.82,1.13,0.85,0,4.826369221992481
2026-07-24,BOSSA,6.92,-1.2838801711840209,3670240.0,0.42,1.91,1.36,2,4.3835375588331065
2026-07-24,ALCAR,814.5,-3.093396787626413,29795.0,0.3,1.14,1.59,1,5.915468368954098
2026-07-24,AKMGY,241.9,-0.493624023035783,19674.0,0.67,0.91,0.43,0,4.062864283827354
2026-07-24,KAPLM,441.25,-2.107598447032723,77472.0,0.42,0.92,0.83,0,6.830920499861846
2026-07-24,BERA,13.69,-0.797101449275371,2082908.0,0.25,0.74,0.81,0,3.5460449039620707
2026-07-24,BASCM,13.52,0.222386953298735,44262.0,0.55,0.93,0.83,0,1.6396350414569156
2026-07-24,KZBGY,2.21,-0.4504504504504608,13532730.0,0.53,0.45,0.91,0,4.535417672846511
2026-07-24,GOZDE,22.78,-0.8703220191470813,543022.0,0.32,0.66,1.05,0,3.984308406469893
2026-07-24,MAALT,1082.0,3.2442748091603053,23654.0,0.9,0.47,0.59,0,4.008045376902447
2026-07-24,EUREN,4.1,-1.2048192771084507,13647300.0,0.5,1.04,0.37,0,2.804456935354429
2026-07-24,MOPAS,32.24,1.129234629861992,3647202.0,1.6,0.68,0.6,1,3.792339094641984
2026-07-24,BESLR,13.33,1.5232292460015178,1499470.0,0.69,0.71,0.7,0,2.89596499277226
2026-07-24,ORGE,108.5,-0.7319304666056698,397212.0,0.73,0.45,0.77,0,4.812350330902151
2026-07-24,BIOEN,17.07,0.5300353356890452,1976186.0,0.22,0.62,1.28,0,4.88353898260268
2026-07-24,SRVGY,2.6,-0.3831417624520991,21782774.0,1.26,0.78,0.67,0,2.6652459682321497
2026-07-24,KOPOL,6.34,-2.6113671274961585,8851190.0,0.3,1.06,1.34,0,5.42726476541098
2026-07-24,GOKNR,23.8,-0.5016722408026797,1760951.0,0.47,0.44,0.99,0,4.1806342018178215
2026-07-24,BIENY,22.52,-2.0017406440382977,2125149.0,0.63,1.54,0.62,1,4.078384681694917
2026-07-24,INDES,11.1,0.4524886877827958,3543841.0,0.68,0.85,0.59,0,3.493067983812695
2026-07-24,KAREL,10.02,-1.7647058823529385,8129412.0,0.59,0.72,0.97,0,5.247905678623708
2026-07-24,VESTL,24.24,-0.410846343467549,1492207.0,0.16,0.84,1.32,0,4.759268461646945
2026-07-24,BJKAS,1.82,-2.6737967914438525,60551892.0,0.58,1.13,1.03,0,4.898392247751605
2026-07-24,ZGYO,37.92,-1.3014055179593962,1497418.0,0.41,0.69,0.4,0,5.380599947361763
2026-07-24,NTGAZ,11.41,-1.722652885443577,1740324.0,0.64,0.78,0.44,0,2.9030353141411145
2026-07-24,ADEL,30.24,-1.8181818181818248,1150781.0,0.8,0.8,0.29,0,2.9870136205717976
2026-07-24,GIPTA,63.85,5.887230514096193,3184852.0,2.41,0.59,0.66,1,5.171591586411352
2026-07-24,BUCIM,5.29,-0.7504690431519707,2012802.0,0.76,0.66,0.63,0,1.9742768691827068
2026-07-24,AKENR,10.62,-2.119815668202769,3418651.0,0.29,0.85,0.74,0,5.271937522649963
2026-07-24,VAKFN,1.29,-1.5267175572519098,15185654.0,0.37,0.91,0.52,0,2.7633544310520843
2026-07-24,TUREX,7.62,5.39419087136929,43306944.0,2.73,1.0,0.47,1,3.464098292999576
2026-07-24,INVEO,7.78,0.2577319587628925,1454731.0,0.21,0.59,1.12,0,5.324012975499209
2026-07-24,ASGYO,11.67,-1.101694915254244,1990102.0,0.5,0.62,1.32,0,3.188636373269275
2026-07-24,PRKAB,35.48,-0.7274762171236853,311674.0,0.3,1.15,0.46,0,4.271981441135398
2026-07-24,GENKM,12.28,-2.3070803500397847,7690063.0,0.55,0.45,0.69,0,5.533244147552523
2026-07-24,SNPAM,19.8,1.4344262295082026,15219.0,0.34,1.04,0.78,0,2.6072461965192777
2026-07-24,EDATA,19.05,0.793650793650805,2076999.0,0.46,0.74,0.71,0,6.463285106543336
2026-07-24,GLCVY,54.15,-0.0922509225092329,264142.0,0.54,0.79,0.62,0,3.796081918387166
2026-07-24,SMRVA,12.37,-1.825396825396829,4224520.0,0.47,0.52,0.56,0,5.4307385873587455
2026-07-24,OFSYM,50.9,-1.0689990281827098,225779.0,0.33,0.49,0.95,0,3.661235279787729
2026-07-24,ENDAE,16.9,-1.4002333722287164,1702890.0,0.34,0.56,0.86,0,5.520652730361933
2026-07-24,DOKTA,22.62,-2.162629757785467,289474.0,0.92,0.61,0.68,0,4.477422744152997
2026-07-24,ATAKP,53.0,-0.9345794392523364,115068.0,0.28,0.99,0.64,0,3.4587157555257138
2026-07-24,CATES,44.96,1.0337078651685412,6028759.0,1.47,1.6,0.99,1,4.392650488258332
2026-07-24,CGCAM,43.26,-0.7798165137614756,2083531.0,0.75,0.56,0.72,0,4.306422316041289
2026-07-24,BOBET,18.9,-1.8691588785046884,2186894.0,0.54,0.83,1.25,0,2.495282076324699
2026-07-24,ULUUN,9.58,-2.0449897750511177,13730307.0,0.89,1.29,1.03,0,5.215690983276525
2026-07-24,ALGYO,3.53,-1.6713091922005583,16211458.0,0.32,0.6,0.97,0,6.127544942584082
2026-07-24,TEZOL,14.05,-2.294853963838665,1502558.0,0.43,0.92,0.72,0,3.975367164922695
2026-07-24,TSPOR,0.96,1.0526315789473697,26272480.0,0.18,1.03,0.56,0,2.5035072048782783
2026-07-24,SOKE,17.16,-4.666666666666666,2187709.0,0.48,0.79,1.04,0,5.587887980858116
2026-07-24,EKOS,6.07,-1.9386106623586443,6012692.0,0.5,0.64,0.63,0,5.648935669204611
2026-07-24,FORTE,104.3,1.0658914728682114,606864.0,0.39,1.05,0.69,0,4.163666889533994
2026-07-24,PARSN,80.25,0.0623441396508692,156093.0,0.65,0.3,1.45,0,3.462844768847569
2026-07-24,ALKA,9.12,-1.935483870967758,2387965.0,0.54,1.41,0.54,1,3.5708141521932206
2026-07-24,KONTR,5.2,0.0,3856030.0,0.31,0.46,0.21,0,9.0271466467351
2026-07-24,MARMR,2.25,0.896860986547086,67041594.0,1.02,0.73,0.59,0,4.5688378716953855
2026-07-24,ALCTL,172.1,-0.1160766105629814,191952.0,0.53,0.75,1.0,0,4.818065583672482
2026-07-24,EGEGY,32.4,-1.6393442622950796,1003702.0,0.36,0.83,0.84,0,3.2051175837697365
2026-07-24,YIGIT,21.76,-0.5484460694698238,1362415.0,0.55,0.86,0.46,0,2.703323807879815
2026-07-24,A1CAP,9.56,-1.3415892672858516,2553206.0,0.3,0.51,1.05,0,4.520038969312918
2026-07-24,KLGYO,4.66,-0.2141327623126293,2562547.0,0.25,0.94,0.68,0,3.049288701701264
2026-07-24,UCAYM,29.18,1.460361613351871,4797457.0,0.57,0.85,0.62,0,5.617693402732408
2026-07-24,BAHKM,119.1,1.3617021276595696,208437.0,0.26,1.59,0.66,1,6.091092962379934
2026-07-24,ATATP,271.75,6.673209028459273,2069842.0,1.42,1.14,0.83,1,5.013595347683258
2026-07-24,ESEN,3.53,0.284090909090903,16111257.0,0.6,0.81,0.43,0,2.5196450069284606
2026-07-24,REEDR,6.78,0.7429420505200567,7413939.0,0.29,1.11,0.45,0,4.487356053655035
2026-07-24,ZERGY,10.31,2.180376610505457,10021059.0,1.01,0.41,1.2,0,6.450964983843564
2026-07-24,ONCSM,252.0,-4.0,168376.0,0.35,1.45,0.53,0,5.595330395978976
2026-07-24,INFO,6.59,1.3846153846153824,8464659.0,0.46,0.36,1.42,0,10.018262867278612
2026-07-24,ARSAN,3.58,1.4164305949008575,8425947.0,0.31,1.14,0.93,0,4.42528222929041
2026-07-24,TMPOL,425.0,-2.130109383995394,121724.0,0.22,1.09,0.97,0,5.661400061154855
2026-07-24,BORSK,6.25,-1.8838304552590284,10440661.0,1.26,1.1,0.56,0,3.550626018283337
2026-07-24,AGROT,2.55,0.7905138339920956,11303269.0,0.55,0.8,0.41,0,2.7253154402481474
2026-07-24,BURVA,803.0,-2.013422818791946,7858.0,0.55,0.64,0.49,0,6.857651105784004
2026-07-24,BESTE,31.7,-0.3771213073538686,3760438.0,0.24,0.95,0.76,0,7.858506631914079
2026-07-24,KRVGD,2.68,-1.831501831501825,4752911.0,1.1,0.68,0.61,0,3.487586346791628
2026-07-24,KLSYN,13.4,-1.9033674963396765,3292381.0,0.78,0.63,0.89,0,6.942830679098385
2026-07-24,MNDTR,5.46,-1.7985611510791304,664354.0,0.64,0.67,0.7,0,2.7286179934325943
2026-07-24,PRZMA,74.4,-1.4569536423840983,1175842.0,0.68,0.42,1.33,1,7.740463662813374
2026-07-24,ARFYE,31.08,-0.9560229445506716,2356075.0,0.48,0.85,0.71,0,4.255980678181285
2026-07-24,LINK,6.31,-0.7861635220125898,10548332.0,0.56,0.61,0.65,0,4.5327701576255865
2026-07-24,BLUME,31.56,-2.892307692307696,1048099.0,0.59,0.64,0.88,0,6.022686465696387
2026-07-24,GOLTS,311.5,0.1607717041800643,27014.0,0.38,0.85,0.66,0,2.072483161806927
2026-07-24,MERIT,16.47,0.0607533414337667,876894.0,0.22,0.8,1.09,0,3.839222040905029
2026-07-24,OZYSR,13.11,1.001540832049299,2587983.0,0.58,1.09,1.11,1,5.0017328816264985
2026-07-24,PLTUR,22.36,-0.1785714285714247,457266.0,0.43,0.59,0.6,0,3.076290280779444
2026-07-24,HOROZ,60.05,-0.4145936981757877,619638.0,0.33,0.61,0.78,0,4.935983051733466
2026-07-24,ALKIM,17.01,-4.276871131119854,4001325.0,1.56,1.06,0.87,0,3.681152511448421
2026-07-24,PENTA,13.58,0.5181347150259088,727109.0,0.59,0.7,0.54,0,2.744808687656831
2026-07-24,DUNYH,145.2,0.4844290657439368,233271.0,0.24,0.67,0.97,0,5.809295796994237
2026-07-24,NATEN,6.35,-0.9360374414976677,2777430.0,0.52,0.66,0.47,0,3.1854629196198747
2026-07-24,KATMR,2.43,-0.4098360655737617,44948465.0,0.74,0.77,0.69,0,3.3474142059446965
2026-07-24,FRMPL,33.46,2.512254901960785,3337400.0,1.27,0.43,0.91,0,4.954634616076558
2026-07-24,GSDHO,5.35,-1.1090573012939091,4740648.0,0.27,0.59,1.05,0,5.542466833788216
2026-07-24,AFYON,12.72,-0.7800312012480471,564891.0,0.36,0.82,0.48,0,2.2639937593155683
2026-07-24,YATAS,34.76,-1.807909604519776,650040.0,0.95,0.91,0.6,0,3.667559190523023
2026-07-24,KONKA,13.03,-0.0766871165644155,1166061.0,0.47,0.79,0.75,0,3.922705495430111
2026-07-24,FONET,5.32,-0.1876172607879885,11209173.0,0.46,0.69,0.56,0,4.917397077527816
2026-07-24,INTEM,256.25,-1.3474494706448508,31949.0,0.74,0.75,0.43,0,3.4375514475004665
2026-07-24,TATGD,19.27,-2.479757085020253,2425084.0,1.1,0.94,0.56,0,4.0961170835994025
2026-07-24,DESA,9.64,-2.2312373225152013,1528903.0,1.09,0.92,0.79,0,3.811841196449119
2026-07-24,METRO,8.66,-1.2542759407069493,2496919.0,0.33,0.91,0.72,0,4.730127867242516
2026-07-24,ADESE,0.93,0.0,62557224.0,0.51,0.89,0.54,0,3.1961160051221085
2026-07-24,ORMA,173.9,1.104651162790701,1333.0,0.23,0.75,0.73,0,2.838381806764874
2026-07-24,MERCN,24.08,-1.7142857142857213,858575.0,0.26,0.56,0.8,0,5.781950183114162
2026-07-24,AYES,31.12,0.3223726627981993,28276.0,0.43,0.65,0.78,0,2.7286286110751496
2026-07-24,KTSKR,100.4,-0.6923837784371797,353834.0,0.31,0.82,0.8,0,6.133252749314939
2026-07-24,DCTTR,11.49,-3.4453781512605053,2686144.0,0.5,0.78,0.48,0,4.452883268808027
2026-07-24,CEMTS,9.09,-1.4099783080260389,477187.0,0.26,0.91,0.71,0,2.5241135008339444
2026-07-24,BRKVY,82.1,0.0,119802.0,0.51,0.53,0.64,0,3.3654651978962384
2026-07-24,DARDL,1.92,-2.040816326530614,10067586.0,0.51,1.23,0.66,0,3.3518198785464417
2026-07-24,YBTAS,15.04,-0.660501981505954,38343.0,0.94,0.68,0.62,0,1.3633614994508452
2026-07-24,GENTS,6.1,-0.6514657980456032,1851423.0,0.24,0.93,0.57,0,3.29173412474394
2026-07-24,AZTEK,4.41,-1.1210762331838524,2203440.0,0.49,0.51,0.51,0,4.886157514181149
2026-07-24,BVSAN,117.6,-0.5917159763313634,197769.0,0.21,1.05,0.7,0,3.9865090452927534
2026-07-24,GZNMI,65.9,-3.016924208977185,1473741.0,0.47,1.42,0.61,1,6.510407310965853
2026-07-24,GOLDA,18.29,4.216524216524207,113258533.0,1.57,,,1,
2026-07-24,KUVVA,154.3,9.978617248752672,825461.0,2.06,1.96,1.12,3,5.202142252634885
2026-07-24,YUNSA,8.92,-1.4364640883977986,1524036.0,0.43,0.84,0.55,0,3.586780874344901
2026-07-24,MHRGY,3.68,2.793296089385477,13195358.0,3.37,0.85,0.7,1,4.21171364170175
2026-07-24,NETAS,64.9,-2.479338842975194,257419.0,0.75,0.46,1.0,0,3.955612814861281
2026-07-24,KZGYO,21.26,-0.9319664492078252,883531.0,0.92,0.82,0.48,0,2.824830674006068
2026-07-24,ERCB,53.2,-2.5641025641025617,1320793.0,1.06,1.08,0.81,0,4.782331970167047
2026-07-24,EKSUN,6.89,-2.407932011331444,3119568.0,0.27,1.1,1.09,0,5.505454513391156
2026-07-24,BORLS,5.87,-1.0118043844856597,2459911.0,0.36,0.17,0.89,0,7.662529891265766
2026-07-24,ELITE,31.38,-1.3827781269641777,387817.0,0.4,0.71,0.63,0,3.837512998267535
2026-07-24,KRONT,23.06,-3.836530442035036,3253699.0,1.79,0.78,0.72,0,6.851567910661291
2026-07-24,FMIZP,286.0,-0.1745200698080279,24436.0,0.83,0.62,0.54,0,2.684623865025521
2026-07-24,DYOBY,13.68,1.0339734121122643,1387660.0,0.8,0.69,0.27,0,3.429073971318392
2026-07-24,DITAS,24.66,3.700588730025226,3267845.0,0.54,1.0,1.3,0,11.396789699397258
2026-07-24,TSGYO,6.16,-0.4846526655896647,741496.0,0.8,0.63,0.8,0,2.8400687577241355
2026-07-24,SUWEN,7.11,-0.8368200836820029,952999.0,0.14,1.5,1.09,1,5.412883561183491
2026-07-24,GOODY,2.62,0.0,10590527.0,0.61,0.33,1.79,0,5.2416882746493
2026-07-24,ALVES,2.49,0.4032258064516222,39747511.0,0.78,0.9,0.47,0,3.668035559490297
2026-07-24,DAGI,9.29,-4.226804123711342,8480956.0,0.54,1.07,1.49,1,6.6291107375297225
2026-07-24,VBTYZ,33.94,2.352231604342585,2917435.0,1.11,0.83,0.88,0,4.937505235602973
2026-07-24,PCILT,32.72,-4.046920821114377,979576.0,0.73,0.92,0.6,0,5.091339676341622
2026-07-24,SERNT,9.08,-2.679528403001072,3105038.0,0.49,0.43,0.89,0,5.86453620683325
2026-07-24,SAFKR,19.14,-0.5197505197505087,888888.0,0.32,0.55,0.8,0,5.671668840074263
2026-07-24,HURGZ,6.8,4.776579352850533,19830026.0,2.88,1.29,0.38,2,4.952897586478627
2026-07-24,ONRYT,60.8,-0.5723630417007383,460743.0,0.55,0.64,0.72,0,4.635691541333147
2026-07-24,ESCOM,5.31,-2.389705882352956,11821812.0,0.63,0.4,0.81,0,4.883903012432897
2026-07-24,SOHOE,12.86,3.709677419354831,60051499.0,0.91,,,0,8.492557209509
2026-07-24,SAYAS,47.86,-2.286647611269901,687437.0,0.46,0.88,0.81,0,5.422000157947185
2026-07-24,BRLSM,16.92,0.4750593824228138,4947552.0,0.68,0.91,0.77,0,6.354562507911184
2026-07-24,HUNER,3.72,-0.5347593582887704,15296615.0,0.32,0.99,1.17,0,5.371188935987474
2026-07-24,OZSUB,30.98,0.1940491591203063,715056.0,0.27,1.16,0.65,1,4.668010263272017
2026-07-24,BIGCH,7.06,1.8759018759018744,6796200.0,0.76,0.69,1.49,0,5.246556774144588
2026-07-24,KERVN,6.75,0.7462686567164152,560400.0,0.52,1.1,0.69,0,3.5490972216409373
2026-07-24,PNSUT,11.41,-2.144082332761578,1093110.0,0.43,1.2,0.56,0,3.651158411096
2026-07-24,OSMEN,9.15,0.7709251101321617,2668322.0,0.41,0.75,1.64,1,6.241397069358682
2026-07-24,SEGYO,4.33,-2.4774774774774846,2724999.0,0.42,1.14,0.51,0,3.829753351919513
2026-07-24,KIMMR,14.85,-1.2632978723404222,512907.0,0.49,0.76,0.54,0,2.735901647453702
2026-07-24,SANFM,9.58,0.3141361256544435,2119830.0,0.24,0.61,0.79,0,5.123537547985487
2026-07-24,TKNSA,17.44,-1.912260967379077,1676495.0,0.92,0.75,0.54,0,2.923700340894533
2026-07-24,PNLSN,48.78,2.478991596638654,503046.0,0.23,1.68,0.87,0,5.051832885068248
2026-07-24,TURGG,27.62,-0.4325883201153476,196251.0,0.6,0.51,0.45,0,3.269487281353309
2026-07-24,USAK,1.43,-0.6944444444444451,34828582.0,0.49,0.83,0.85,0,4.073049793282641
2026-07-24,PETUN,11.54,-0.5172413793103492,418324.0,0.3,1.03,0.61,0,2.695694484056293
2026-07-24,GATEG,310.0,0.0,4880.0,0.16,0.94,0.84,0,1.7829209366435002
2026-07-24,BURCE,40.52,-1.888619854721536,681088.0,0.5,0.59,0.46,0,4.066679869277643
2026-07-24,BAKAB,48.2,-0.618556701030922,245917.0,0.55,0.47,1.22,0,6.709258042736385
2026-07-24,MRGYO,1.45,0.6944444444444451,81634519.0,1.12,1.08,0.49,0,4.308083514943856
2026-07-24,KUTPO,84.95,-0.2934272300469483,73681.0,0.53,0.81,0.55,0,2.651058698800295
2026-07-24,BAGFS,24.76,-1.511535401750195,422060.0,0.9,0.7,0.26,0,2.832150951617887
2026-07-24,DOGUB,86.05,-1.091954022988509,141979.0,0.41,1.01,0.51,0,8.211938967938186
2026-07-24,PKENT,135.2,-0.6612784717119807,138815.0,0.62,1.34,0.57,0,3.0234542017475423
2026-07-24,ERBOS,165.7,-1.661721068249265,56062.0,0.66,0.96,1.08,0,4.038520276930865
2026-07-24,CEMAS,4.19,-0.238095238095233,4476229.0,0.35,0.58,0.91,0,3.59664435270058
2026-07-24,YAPRK,10.98,-0.8130081300812995,1001459.0,0.58,0.68,0.44,0,3.744825538723042
2026-07-24,BYDNR,38.34,-1.893551688843385,619270.0,0.84,0.91,0.86,0,4.392160419441775
2026-07-24,MACKO,32.72,-0.183038438072002,244422.0,0.45,0.73,0.45,0,3.5452368717116203
2026-07-24,LIDFA,2.97,-1.3289036544850363,3521487.0,0.33,0.56,1.21,0,4.115429589048273
2026-07-24,ENSRI,6.16,2.495840266222968,33811292.0,0.52,0.84,1.49,0,10.28422712631674
2026-07-24,IHLAS,1.07,-0.9259259259259268,31258409.0,0.64,0.3,1.52,0,3.922167753464633
2026-07-24,PINSU,11.09,-2.11827007943513,2045270.0,0.35,1.72,0.53,1,4.365853567459888
2026-07-24,DGATE,107.2,-0.4642525533890436,471614.0,1.61,0.99,0.5,0,5.117380884882343
2026-07-24,DZGYO,7.77,-2.996254681647943,2015015.0,1.29,0.78,0.71,0,2.9899395877215085
2026-07-24,MEDTR,26.74,-0.5947955390334578,185029.0,0.5,0.66,0.79,0,2.4802322968801778
2026-07-24,HDFGS,2.8,-0.3558718861210047,29081454.0,0.36,0.92,0.89,0,5.899691841073864
2026-07-24,KNFRT,11.79,-1.913477537437608,1452058.0,0.51,0.61,0.98,0,4.901071247430312
2026-07-24,LKMNH,14.46,-1.1619958988380037,479431.0,0.58,0.75,0.58,0,3.013256562844068
2026-07-24,EMKEL,20.4,-1.923076923076933,1937065.0,0.29,0.82,0.53,0,5.502555325421158
2026-07-24,AKSUE,46.02,-2.085106382978717,706623.0,0.46,0.63,1.02,0,4.087742031860874
2026-07-24,BEGYO,3.78,-0.2638522427440694,2995375.0,0.65,0.75,0.61,0,2.75674111365673
2026-07-24,MNDRS,10.97,-1.1711711711711623,815158.0,0.42,0.72,0.54,0,2.2087919481543654
2026-07-24,ISSEN,7.18,-0.6915629322268424,1027404.0,1.58,0.53,0.43,0,3.128590097865642
2026-07-24,PKART,130.7,-2.897473997028236,263845.0,0.36,0.81,0.8,0,7.485790027442207
2026-07-24,NUGYO,9.05,-0.876232201533407,1193219.0,0.78,0.83,0.72,0,4.051755139122819
2026-07-24,SANKO,19.96,-0.9920634920634884,136722.0,0.62,0.5,0.65,0,2.736533411244774
2026-07-24,ATEKS,118.0,-0.9235936188077198,12217.0,0.8,0.57,1.03,0,5.050730131037683
2026-07-24,ARTMS,41.36,-1.5238095238095253,481138.0,0.55,0.5,0.78,0,3.395488303696794
2026-07-24,INTEK,374.0,1.9073569482288828,22507.0,1.22,1.41,1.25,2,3.7965755466484223
2026-07-24,MARBL,12.61,-0.7086614173228336,905044.0,0.72,0.41,0.96,0,3.219259507736068
2026-07-24,RUZYE,9.53,-9.49667616334283,16454573.0,2.28,1.17,0.7,1,4.698102768623547
2026-07-24,MTRKS,28.12,-2.4288688410825787,692163.0,0.64,0.64,1.11,0,5.059060952700835
2026-07-24,MSGYO,5.97,-0.8305647840531533,1076472.0,0.51,0.66,0.53,0,4.427013605149653
2026-07-24,PAPIL,13.58,-0.5856515373352861,2583178.0,0.28,0.6,1.02,0,4.396355571806083
2026-07-24,CMBTN,1618.0,5.613577023498695,40283.0,1.56,0.67,1.5,2,4.97475106105432
2026-07-24,LUKSK,95.5,-1.2409513960703231,43515.0,0.58,0.37,1.15,0,3.906194023651483
2026-07-24,PRKME,17.82,-1.818181818181809,1196327.0,0.51,0.31,1.94,0,6.156170398591552
2026-07-24,DGNMO,7.61,-0.1312335958005221,1508501.0,0.36,0.83,0.61,0,5.894271099852334
2026-07-24,IMASM,2.83,-1.3937282229965169,9930126.0,0.75,0.72,0.64,0,3.3243202047251086
2026-07-24,SKYLP,268.0,-3.856502242152467,93801.0,1.53,1.03,0.67,0,6.920800052875589
2026-07-24,TGSAS,182.1,0.8305647840531563,101966.0,0.42,0.84,0.83,0,5.311023755471278
2026-07-24,DURDO,5.12,-2.846299810246669,2056682.0,1.03,0.76,0.6,0,3.6289626575470426
2026-07-24,MEKAG,3.27,-0.3048780487804813,3881519.0,0.34,0.84,0.33,0,3.4208282846045
2026-07-24,DURKN,20.2,2.071753410813543,4202761.0,2.29,0.72,0.55,1,4.342892682473272
2026-07-24,PAMEL,82.1,-0.2430133657351189,70595.0,0.43,0.32,1.42,0,4.315796556707774
2026-07-24,MARTI,1.77,4.117647058823533,80370069.0,1.77,1.02,0.38,1,4.702852320968183
2026-07-24,TEKTU,8.27,-1.5476190476190568,3958705.0,0.26,1.62,0.63,0,6.151035279224564
2026-07-24,ARENA,25.38,2.836304700162072,2792522.0,2.16,0.83,0.37,1,4.840780022309967
2026-07-24,KRGYO,2.51,0.8032128514056053,5026047.0,0.96,0.31,1.18,0,2.716865660453407
2026-07-24,BEYAZ,24.3,-0.8972267536704684,493348.0,0.56,1.2,0.65,1,4.490694538500734
2026-07-24,DNISI,20.24,-0.4916420845624455,190678.0,0.25,0.35,1.48,0,4.267931244317006
2026-07-24,VANGD,93.35,-1.529535864978906,106480.0,0.6,0.68,0.81,0,5.583264205269988
2026-07-24,SNICA,3.83,-1.794871794871791,9992564.0,0.46,0.58,1.9,0,4.913341597490303
2026-07-24,KLMSN,29.16,-1.1525423728813555,405466.0,0.55,0.5,0.82,0,3.933387179311812
2026-07-24,EDIP,36.1,0.8379888268156545,257593.0,0.42,0.75,0.93,0,3.7384084071166335
2026-07-24,SKYMD,14.62,-1.1494252873563215,1490924.0,0.5,0.57,0.92,0,5.030304376407105
2026-07-24,DERHL,11.39,-1.9793459552495585,4202426.0,1.38,0.62,0.66,0,3.536381774640728
2026-07-24,OZGYO,2.17,-8.438818565400851,65887773.0,1.21,1.92,1.27,2,5.590409966350369
2026-07-24,MAKTK,11.13,-1.1545293072824068,2541869.0,0.57,1.01,0.84,0,4.267566904007823
2026-07-24,LRSHO,2.96,-1.0033444816053594,7663361.0,0.33,1.04,0.77,0,4.552450831862995
2026-07-24,ANGEN,10.09,-1.078431372549014,1022481.0,0.43,0.41,0.87,0,3.432317363063045
2026-07-24,OZRDN,31.6,3.6065573770491848,186469.0,0.57,0.95,0.64,0,8.08194282750258
2026-07-24,FORMT,1.94,-1.020408163265307,17299806.0,0.85,0.75,0.6,0,3.2288332775990254
2026-07-24,EGSER,3.02,-0.6578947368421059,1658297.0,0.64,0.66,0.82,0,3.802015220794888
2026-07-24,ICUGS,6.02,-2.7463651050080906,6612816.0,0.28,0.76,0.91,0,6.953585626464469
2026-07-24,GSDDE,13.69,-3.862359550561803,1919744.0,0.27,0.59,1.16,1,6.986137316584341
2026-07-24,OBASE,44.74,-2.7391304347826044,643013.0,0.4,1.57,1.2,2,6.280434094797149
2026-07-24,UNLU,11.89,0.0,586358.0,0.42,0.58,1.14,0,3.8311943883838273
2026-07-24,SELVA,1.94,-1.020408163265307,76319149.0,2.4,0.83,0.55,0,3.6843292559495895
2026-07-24,BIZIM,25.04,-0.6349206349206356,81915.0,0.26,0.62,0.95,0,3.193603327298136
2026-07-24,BLCYT,21.04,-1.7740429505135504,707519.0,0.48,0.44,0.77,0,5.521873158292246
2026-07-24,KRSTL,10.52,0.8628954937679756,2084639.0,0.75,0.75,0.41,0,3.108213893954343
2026-07-24,AGYO,7.64,0.5263157894736847,602733.0,1.56,1.08,0.66,1,4.794681345232104
2026-07-24,SUMAS,335.0,-1.325478645066274,2045.0,0.59,0.78,0.72,0,5.226528965591102
2026-07-24,CONSE,2.69,6.746031746031743,37422176.0,3.94,1.2,0.61,2,3.210558152989993
2026-07-24,AVGYO,15.99,-8.050603795284648,3748398.0,1.1,1.49,1.07,1,8.207101519937675
2026-07-24,DERIM,35.6,-0.6696428571428626,117146.0,0.36,0.71,0.84,0,4.17874403241672
2026-07-24,ULUFA,1.74,-2.247191011235957,25750238.0,0.54,1.68,0.79,0,4.440110969933956
2026-07-24,MAKIM,17.08,-0.3500583430571894,1565119.0,0.66,0.42,1.37,0,5.238248569923477
2026-07-24,FRIGO,2.21,-1.7777777777777797,14298276.0,0.31,0.67,1.43,1,6.012559720921304
2026-07-24,CUSAN,27.1,3.3562166285278514,3814814.0,3.12,1.46,0.72,2,4.474829890816049
2026-07-24,PENGD,10.38,-2.626641651031889,1943584.0,0.73,0.67,0.3,0,4.276760123723771
2026-07-24,ISBIR,73.0,2.097902097902098,32656.0,1.42,0.88,0.84,1,2.8142328954831304
2026-07-24,GLRYH,3.04,-1.2987012987012998,3966442.0,0.45,0.74,0.78,0,4.050851908713095
2026-07-24,RUBNS,23.22,3.38379341050756,8517326.0,3.84,0.38,1.16,1,5.945544552911175
2026-07-24,SEKUR,9.72,0.0,902667.0,0.98,0.31,0.96,0,7.049525673630972
2026-07-24,KFEIN,9.13,-0.7608695652173751,1941120.0,0.36,0.7,0.84,0,4.478482018606107
2026-07-24,TLMAN,84.55,-0.4708652148322609,54788.0,0.2,0.97,1.07,0,3.248926073833529
2026-07-24,DMSAS,8.87,-0.1126126126126302,1195269.0,0.29,0.83,1.48,0,3.573016582915157
2026-07-24,A1YEN,2.94,-0.6756756756756763,8062709.0,0.53,0.84,0.44,0,3.832789037881364
2026-07-24,EYGYO,2.43,-2.7999999999999936,3331280.0,0.18,1.31,0.62,0,5.242820184331577
2026-07-24,DOFER,30.28,-0.8513425016371907,278634.0,0.64,0.71,0.48,0,3.3678171659073186
2026-07-24,IHLGM,1.7,0.0,5551747.0,0.41,0.53,0.87,0,3.104160878213949
2026-07-24,RTALB,3.35,-1.1799410029498536,11736828.0,0.54,0.57,0.73,0,4.43009606978989
2026-07-24,MARKA,78.8,-2.354399008674109,155270.0,0.27,0.56,0.38,0,6.484836784903064
